URL, Status Code
https://www.cnn.com/profiles/mj-lee,200
https://www.cnn.com/videos/politics/2018/09/29/alyssa-milano-kavanaugh-hearing-bpr-nr-vpx.cnn,200
https://www.cnn.com/2018/09/20/us/student-pilot-security-breach-orlando/index.html,200
https://www.cnn.com/health,200
https://www.cnn.com/style/autos,200
https://www.cnn.com/specials/politics/congress-capitol-hill,200
https://www.cnn.com/2018/09/04/australia/sinead-mcnamara-yacht-death-intl/index.html,200
https://www.cnn.com/profiles/max-foster,200
https://www.cnn.com/profiles/jamie-gangel-profile,200
https://www.cnn.com/2018/09/28/uk/brexit-six-months-to-go-analysis-intl/index.html,200
https://www.cnn.com/uk,200
https://www.cnn.com/specials/tv/all-shows,200
https://www.cnn.com/style,200
https://www.cnn.com/2018/09/28/world/brewdog-scofflaw-beer-trump-trnd/index.html,200
https://www.cnn.com/2018/09/21/world/james-ricketson-cambodia-jail-intl/index.html,200
https://www.cnn.com/profiles/joan-biskupic,200
https://www.cnn.com/profiles/mike-galanos,200
https://www.cnn.com/style/article/cheburashka-soviet-mickey-mouse/index.html,200
https://www.cnn.com/transcripts,301
https://www.cnn.com/profiles/andy-scholes,200
https://www.cnn.com/election/2018/key-races,200
https://www.cnn.com/specials/cnn-underscored/explore/,200
https://www.cnn.com/videos/politics/2018/09/29/senator-coons-flake-kavanaugh-vote-delay-sot-cpt-vpx.cnn,200
https://www.cnn.com/travel/article/patmos-island-greece/index.html,200
https://www.cnn.com/profiles/frederik-pleitgen,200
https://www.cnn.com/travel/article/which-london-airport-pick/index.html,200
https://www.cnn.com/2018/09/28/politics/kavanaugh-senate-judiciary-vote/index.html,200
https://www.cnn.com/us,200
https://www.cnn.com/2018/08/20/opinions/populist-skeptics-science-opinion-intl/index.html,200
https://www.cnn.com/opinions,200
https://www.cnn.com/entertainment/tv-shows,200
https://www.cnn.com/2018/09/28/politics/supreme-court-partisanship-kavanaugh/index.html,200
https://www.cnn.com/2018/09/29/europe/macedonia-name-referendum-nato-intl/index.html,200
https://www.cnn.com/profiles/jessica-schneider-profile,200
https://www.cnn.com/2018/09/27/politics/brett-kavanaugh-supreme-court-rosenstein-donald-trump/index.html,200
https://www.cnn.com/style/arts,200
https://www.cnn.com/profiles/coy-wire-profile,200
https://www.cnn.com/style/fashion,200
https://www.cnn.com/2018/09/27/europe/pyotr-verzilov-interview-intl/index.html,200
https://www.cnn.com/entertainment/movies,200
https://www.cnn.com/travel,200
https://www.cnn.com/travel/article/azerbaijan-mud-volcanoes/index.html,200
https://www.cnn.com/profiles/collette-richards,200
https://www.cnn.com/videos/politics/2018/09/29/liz-swisher-yale-classmate-sloppy-drunk-bts-cuomo-vpx.cnn,200
https://www.cnn.com/2018/08/10/sport/winx-longines-rankings-no-1-spt-intl/index.html,200
https://www.cnn.com/2018/09/27/politics/ginsburg-metoo-georgetown-law/index.html,200
https://www.cnn.com/profiles/miguel-marquez-profile,200
https://www.cnn.com/specials/cnn-underscored/lifestyle/,200
https://www.cnn.com/specials/opinion/opinion-social-issues,200
https://www.cnn.com/entertainment,200
https://www.cnn.com/profiles/cyril-vanier-profile,200
https://www.cnn.com/travel/article/sheki-azerbaijan/index.html,200
https://www.cnn.com/2018/09/03/politics/brett-kavanaugh-his-own-words-cnn-interviews/index.html,200
https://www.cnn.com/specials/us/crime-and-justice,200
https://www.cnn.com/profiles/alexandra-field-profile,200
https://www.cnn.com/email/subscription,200
https://www.cnn.com/videos/politics/2018/09/29/flake-kavanaugh-vote-delay-kth-monologue-ac-vpx.cnn,200
https://www.cnn.com/profiles/ashley-fantz-profile,200
https://www.cnn.com/specials/videos/hln,200
https://www.cnn.com/2018/05/10/us/2018-atlantic-hurricane-season-fast-facts/index.html,200
https://www.cnn.com/specials/politics/president-donald-trump-45,200
https://www.cnn.com/2018/09/09/australia/olivia-newton-john-cancer-australian-intl/index.html,200
https://www.cnn.com/2018/09/25/europe/germany-catholic-church-abuse-intl/index.html,200
https://www.cnn.com/2018/09/26/politics/21-questions-brett-kavanaugh-under-oath/index.html,200
https://www.cnn.com/specials/health/food-diet,200
https://www.cnn.com/2018/09/20/us/house-gutting-hurricane-trnd/index.html,200
https://www.cnn.com/2018/09/12/europe/germany-sexual-abuse-catholic-church-intl/index.html,200
https://www.cnn.com/specials/cnn-underscored/wellness/,200
https://www.cnn.com/2018/09/26/politics/important-issue-vote-pew-supreme-court/index.html,200
https://www.cnn.com/2018/09/04/asia/new-zealand-journalist-nauru-intl/index.html,200
https://www.cnn.com/travel/article/azerbaijan-hammams/index.html,200
https://www.cnn.com/2018/09/25/health/iyw-girl-named-florence-collects-donations-trnd/index.html,200
https://www.cnn.com/election,200
https://www.cnn.com/2018/09/29/football/manchester-united-west-ham-jose-mourinho-liverpool-chelsea-spt-intl/index.html,200
https://www.cnn.com/videos/politics/2018/09/28/jeff-flake-kavanaugh-confronted-by-protesters-elevator-nr-vpx.cnn,200
https://www.cnn.com/profiles/tom-foreman-profile,200
https://www.cnn.com/specials/more/cnn-leadership,200
https://www.cnn.com/profiles/ivan-watson,200
https://www.cnn.com/2018/08/06/sport/nude-golf-australia-nudist-spt-intl/index.html,200
https://www.cnn.com/americas,200
https://www.cnn.com/videos/politics/2018/09/29/chris-cuomo-closing-argument-kavanaugh-hearing-darkest-before-dawn-sot-vpx.cnn,200
https://www.cnn.com/travel/videos,200
https://www.cnn.com/style/article/danila-tkachenko-restricted-areas/index.html,200
https://www.cnn.com/videos/weather/2018/09/25/weather-update-flooding-tuesday-vpx.cnn,200
https://www.cnn.com/2018/09/06/australia/sinead-mcnamara-death-statement-intl/index.html,200
https://www.cnn.com/videos/politics/2018/09/29/jeff-flake-protesters-trump-kavanaugh-ford-orig-jm.cnn,200
https://www.cnn.com/2018/09/29/us/hurricane-cowboy-animal-rescues/index.html,200
https://www.cnn.com/profiles/athena-jones-profile,200
https://www.cnn.com/profiles/laura-jarrett,200
https://www.cnn.com/2018/09/20/us/boy-prays-flooding-hurricane-florence-trnd/index.html,200
https://www.cnn.com/2018/09/26/politics/donald-trump-news-conference-kavanaugh-un/index.html,200
https://www.cnn.com/2018/09/24/europe/germany-spy-chief-promotion-retracted-grm-intl/index.html,200
https://www.cnn.com/videos/politics/2018/09/28/trump-orders-fbi-probe-kavanaugh-allegations-raju-dnt-tsr-vpx.cnn,200
https://www.cnn.com/interactive/storm-tracker/,200
https://www.cnn.com/specials/cnn-underscored/gadgets/,200
https://www.cnn.com/2018/09/28/us/florence-flooding-aftermath/index.html,200
https://www.cnn.com/videos/politics/2018/09/29/fact-check-jake-tapper-brett-kavanaugh-denial-claims-orig.cnn,200
https://www.cnn.com/2018/09/12/australia/australia-nine-year-old-anthem-intl/index.html,200
https://www.cnn.com/2018/09/27/europe/skripal-poisoning-bellingcat-report-intl/index.html,200
https://www.cnn.com/profiles/matt-rivers,200
https://www.cnn.com/profiles/samuel-burke-profile,200
https://www.cnn.com/2018/09/24/us/florence-georgetown-flooding-wxc/index.html,200
https://www.cnn.com/videos/politics/2018/09/28/mattingly-kavanaugh-vote-fbi-pkg-lead-vpx.cnn,200
https://www.cnn.com/2018/09/29/europe/medicane-zorba-greece-turkey-intl/index.html,200
https://www.cnn.com/2017/03/04/vr/how-to-watch-vr/index.html,200
https://www.cnn.com/travel/gallery/azerbaijan-hammams-photos/index.html,200
https://www.cnn.com/profiles/clare-sebastian-profile,200
https://www.cnn.com/2018/09/26/us/florence-second-wettest-storm-wxc-trnd/index.html,200
http://www.cnn.com/VR,301
https://www.cnn.com/profiles/leyla-santiago-profile,200
https://www.cnn.com/2018/09/23/world/strawberries-new-zealand-australia/index.html,200
https://www.cnn.com/2017/11/01/health/wine-moms-strauss/index.html,200
https://www.cnn.com/2018/09/28/europe/erdogan-germany-visit-grm-intl/index.html,200
https://www.cnn.com/profiles/manu-raju,200
https://www.cnn.com/videos/politics/2018/09/25/joe-biden-trump-john-mccain-death-response-sot-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2018/09/14/health/iyw-hurricane-florence-how-to-help-trnd/index.html,200
http://www.cnn.com/weather,301
https://www.cnn.com/2017/11/16/health/codeine-prescription-study/index.html,200
https://www.cnn.com/profiles/erica-hill-profile,200
